,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
27530,0.0,-0.0024907367769628763,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,550.6
27531,0.0,-0.0024907367769628763,-0.003438648534938693,-0.004386560060083866,0.0,0.0,550.62
27532,0.0,-0.0018587956437841058,-0.0024907367769628763,-0.003122677793726325,0.0,0.0,550.64
27533,0.0,-0.0018587956437841058,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,550.66
27534,0.0,-0.0024907367769628763,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,550.6800000000001
27535,0.0,-0.002174766268581152,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,550.7
27536,0.0,-0.0024907367769628763,-0.003438648534938693,-0.003438648534938693,0.0,0.0,550.72
27537,0.0,-0.0018587956437841058,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,550.74
27538,0.0,-0.002174766268581152,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,550.76
27539,0.0,-0.0018587956437841058,-0.003438648534938693,-0.003438648534938693,0.0,0.0,550.78
27540,0.0,-0.0015428250189870596,-0.003122677793726325,-0.003122677793726325,0.0,0.0,550.8000000000001
27541,0.0,-0.002174766268581152,-0.0037546190433204174,-0.003438648534938693,0.0,0.0,550.82
27542,0.0,-0.0018587956437841058,-0.003122677793726325,-0.003438648534938693,0.0,0.0,550.84
27543,0.0,-0.0012268545106053352,-0.0037546190433204174,-0.002174766268581152,0.0,0.0,550.86
27544,0.0,-0.003122677793726325,-0.003122677793726325,-0.0028067072853446007,0.0,0.0,550.88
27545,0.0,-0.0018587956437841058,-0.003438648534938693,-0.0037546190433204174,0.0,0.0,550.9
27546,0.0,-0.002174766268581152,-0.003438648534938693,-0.003122677793726325,0.0,0.0,550.92
27547,0.0,-0.0015428250189870596,-0.003438648534938693,-0.0037546190433204174,0.0,0.0,550.94
27548,0.0,-0.0018587956437841058,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,550.96
27549,0.0,-0.0024907367769628763,-0.004702530801296234,-0.004386560060083866,0.0,0.0,550.98
27550,0.0,-0.002174766268581152,-0.0037546190433204174,-0.003122677793726325,0.0,0.0,551.0
27551,0.0,-0.002174766268581152,-0.003438648534938693,-0.0037546190433204174,0.0,0.0,551.02
